price,H_tot,pool_hash,total_hash,pct_active,pct_pool
155796.486584495,990000000.0,50000000.0,41530.0,0.45,0.44
80006.6909086119,990000000.0,50000000.0,34936.0,0.32,0.3
180150.81272364908,990000000.0,50000000.0,46316.0,0.49,0.47
54145.55905724829,990000000.0,50000000.0,17804.0,0.2,0.19
49239.29400350806,990000000.0,50000000.0,24040.0,0.19,0.19
81223.45072533557,990000000.0,50000000.0,26857.0,0.27,0.26
173136.71016051923,990000000.0,50000000.0,44088.0,0.52,0.51
74716.33424205774,990000000.0,50000000.0,18066.0,0.2,0.2
90160.61412626822,990000000.0,50000000.0,23438.0,0.24,0.22
74948.48296865221,990000000.0,50000000.0,20000.0,0.23,0.23
173739.52191113922,990000000.0,50000000.0,47789.0,0.5,0.48
112774.92615322153,990000000.0,50000000.0,34879.0,0.39,0.39
195772.8867278776,990000000.0,50000000.0,48524.0,0.5,0.49
28289.765098424094,990000000.0,50000000.0,14897.0,0.12,0.11
164229.37581815812,990000000.0,50000000.0,51753.0,0.49,0.47
34165.70517166731,990000000.0,50000000.0,10364.0,0.09,0.09
165121.46280491058,990000000.0,50000000.0,39815.0,0.43,0.41
40405.00369656048,990000000.0,50000000.0,11387.0,0.1,0.1
101623.48609040234,990000000.0,50000000.0,29337.0,0.33,0.32
110576.60913470804,990000000.0,50000000.0,35090.0,0.36,0.36
106033.77146708376,990000000.0,50000000.0,33234.0,0.34,0.34
76885.38622891123,990000000.0,50000000.0,31474.0,0.31,0.29
309964.16692582954,990000000.0,50000000.0,79168.0,0.73,0.71
175724.8547213938,990000000.0,50000000.0,54161.0,0.55,0.55
224195.2940378021,990000000.0,50000000.0,48625.0,0.51,0.51
81097.7099460718,990000000.0,50000000.0,33165.0,0.26,0.25
59795.35873406777,990000000.0,50000000.0,20045.0,0.18,0.16
237220.40379032865,990000000.0,50000000.0,35764.0,0.45,0.45
55650.61616347091,990000000.0,50000000.0,20228.0,0.18,0.17
222150.0885202722,990000000.0,50000000.0,37943.0,0.4,0.39
100535.14446159927,990000000.0,50000000.0,41696.0,0.41,0.39
116841.66269292896,990000000.0,50000000.0,31292.0,0.32,0.32
138988.32822421807,990000000.0,50000000.0,37891.0,0.39,0.39
117885.41683791729,990000000.0,50000000.0,34734.0,0.4,0.38
121412.27666867044,990000000.0,50000000.0,27175.0,0.29,0.28
85024.00521625983,990000000.0,50000000.0,31000.0,0.36,0.36
266694.5886564761,990000000.0,50000000.0,62103.0,0.62,0.59
51380.558735702536,990000000.0,50000000.0,18729.0,0.21,0.2
184865.3144381872,990000000.0,50000000.0,58355.0,0.54,0.53
66489.93572197993,990000000.0,50000000.0,21010.0,0.23,0.22
240837.3684072092,990000000.0,50000000.0,46477.0,0.5,0.5
103145.34312880934,990000000.0,50000000.0,33381.0,0.32,0.3
82445.0184349105,990000000.0,50000000.0,23297.0,0.23,0.22
125830.31674462139,990000000.0,50000000.0,50957.0,0.44,0.43
81625.08124695829,990000000.0,50000000.0,22678.0,0.27,0.26
